slowunderstaffe	-1.0	[-1]
like	-0.05555555555555555	[-1, 1, 1, 1, -1, 1, -1, -1, 1, 1, 1, -1, -1, -1, 1, 1, -1, -1, -1, -1, -1, -1, 1, -1, 1, -1, -1, -1, 1, 1, -1, 1, 1, 1, -1, 1]
effort	-0.2	[-1, -1, 1, 1, -1]
ecofriendliness	-1.0	[-1]
encounter	-1.0	[-1, -1]
agent	-0.52	[-1, 1, -1, -1, -1, -1, -1, 1, -1, 1, -1, -1, -1, -1, -1, 1, -1, -1, 1, 1, -1, -1, -1, -1, -1]
issue	-0.25925925925925924	[-1, -1, -1, -1, -1, 1, -1, -1, 1, 1, -1, -1, 1, 1, -1, -1, 1, -1, 1, -1, 1, -1, 1, -1, -1, -1, 1]
carryon	-1.0	[-1, -1, -1, -1]
depart	-1.0	[-1, -1, -1, -1, -1, -1, -1, -1, -1]
weigh	-0.75	[-1, -1, -1, 0]
return	-0.6595744680851063	[-1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, 1, -1, 1, -1, -1, -1, 1, 1, 1, -1, 1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, 1, -1, 1, -1]
bin	-1.0	[-1, -1, -1]
size	-0.7777777777777778	[-1, -1, -1, 1, -1, -1, -1, -1, -1]
fit	-0.2	[-1, -1, -1, 1, 1]
big	-0.5555555555555556	[-1, 1, -1, -1, -1, -1, -1, -1, 1, -1, -1, -1, 1, -1, 1, -1, -1, -1]
tightlybut	-1.0	[-1]
need	-0.7391304347826086	[-1, 1, -1, -1, -1, -1, -1, -1, -1, 1, -1, -1, -1, -1, 1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, 1, -1, -1, -1, -1, -1, 1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, 1, 1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, 1, 1, -1]
clothe	-1.0	[-1, -1, -1, -1, -1]
case	-1.0	[-1, -1, -1, -1]
lose	-0.9090909090909091	[-1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, 1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1]
hold	-1.0	[-1, -1, -1, -1, -1, -1, -1, -1]
let	-0.4	[-1, -1, 1, -1, -1, -1, -1, -1, 1, 1]
red	-1.0	[-1, -1]
flag	-1.0	[-1, -1]
send	-0.6	[-1, -1, -1, -1, 1, -1, -1, -1, 1, -1]
note	-0.3333333333333333	[-1, -1, 1]
know	-0.4444444444444444	[1, -1, -1, -1, -1, -1, -1, 1, -1, 1, -1, 1, 1, -1, -1, -1, -1, 1, -1, 1, -1, -1, -1, 1, -1, -1, 1, -1, -1, -1, -1, -1, -1, -1, 1, -1]
